1.3063	2970.56
1.30641	2855.54
1.30652	2997.31
1.30664	2971.62
1.30675	2948.73
1.30686	2920.26
1.30697	2897.38
1.30708	2960.95
1.30719	2926.92
1.3073	3140.95
1.30741	3076.25
1.30753	3128.59
1.30764	3169.76
1.30775	3361.3
1.30786	3107.27
1.30797	3148.42
1.30808	3200.69
1.30819	3138.85
1.3083	3001.92
1.30842	3062.53
1.30853	2978.5
1.30864	2866.7
1.30875	2943.98
1.30886	3032.35
1.30897	3053.99
1.30909	3153.42
1.3092	3211.14
1.30931	3352.16
1.30942	3362.61
1.30953	3298.1
1.30964	3303.01
1.30975	3257.97
1.30987	3285.08
1.30998	3190.12
1.31009	3214.46
1.3102	3144.51
1.31031	3160.54
1.31043	3123.89
1.31054	3081.71
1.31065	3150.38
1.31076	3205.17
1.31087	3282.1
1.31099	3317.46
1.3111	3350.03
1.31121	3554.22
1.31132	3462.2
1.31143	3486.42
1.31155	3352.96
1.31166	3374.43
1.31177	3265.92
1.31188	3370.35
1.31199	3259.12
1.31211	3200.45
1.31222	3230.22
1.31233	3163.28
1.31244	3206.86
1.31255	3264.23
1.31267	3443.06
1.31278	3450.67
1.31289	3505.2
1.313	3515.55
1.31312	3572.8
1.31323	3406.6
1.31334	3350.78
1.31345	3344.61
1.31357	3241.96
1.31368	3282.67
1.31379	3196.61
1.3139	3270.37
1.31402	3330.33
1.31413	3371
1.31424	3480.48
1.31435	3460.53
1.31447	3514.9
1.31458	3470.18
1.31469	3464
1.3148	3375.3
1.31492	3391.14
1.31503	3395.98
1.31514	3310.09
1.31525	3345.18
1.31537	3273.07
1.31548	3269.68
1.31559	3414.64
1.31571	3408.48
1.31582	3534.13
1.31593	3536.19
1.31604	3560.2
1.31616	3693.98
1.31627	3594.48
1.31638	3566.34
1.3165	3623.25
1.31661	3501.88
1.31672	3350.4
1.31684	3478.58
1.31695	3480.64
1.31706	3345.69
1.31718	3366.95
1.31729	3289.6
1.3174	3518.99
1.31751	3575.8
1.31763	3572.37
1.31774	3672.93
1.31785	3735.15
