 2.293453e+02 8.411890e-06 2.669839e-06 1.169659e-05 3.589485e-05 0.000000e+00 5.867317e-05
 2.319235e+02 8.474298e-06 2.661574e-06 1.163917e-05 3.614176e-05 0.000000e+00 5.891680e-05
 2.342487e+02 8.529875e-06 2.653929e-06 1.158682e-05 3.636117e-05 0.000000e+00 5.913180e-05
 2.366435e+02 8.586414e-06 2.645878e-06 1.153242e-05 3.658395e-05 0.000000e+00 5.934867e-05
 2.394088e+02 8.650815e-06 2.636376e-06 1.146903e-05 3.683723e-05 0.000000e+00 5.959345e-05
 2.424337e+02 8.720181e-06 2.625748e-06 1.139908e-05 3.710949e-05 0.000000e+00 5.985450e-05
 2.447202e+02 8.771865e-06 2.617567e-06 1.134583e-05 3.731201e-05 0.000000e+00 6.004727e-05
 2.470699e+02 8.824308e-06 2.609038e-06 1.129082e-05 3.751724e-05 0.000000e+00 6.024140e-05
 2.498407e+02 8.885283e-06 2.598835e-06 1.122560e-05 3.775555e-05 0.000000e+00 6.046527e-05
 2.529362e+02 8.952301e-06 2.587266e-06 1.115239e-05 3.801712e-05 0.000000e+00 6.070907e-05
 2.551927e+02 9.000428e-06 2.578730e-06 1.109881e-05 3.820476e-05 0.000000e+00 6.088273e-05
 2.575220e+02 9.049465e-06 2.569838e-06 1.104336e-05 3.839581e-05 0.000000e+00 6.105847e-05
 2.603110e+02 9.107335e-06 2.559091e-06 1.097681e-05 3.862108e-05 0.000000e+00 6.126431e-05
 2.631292e+02 9.164879e-06 2.548135e-06 1.090943e-05 3.884492e-05 0.000000e+00 6.146736e-05
 2.657026e+02 9.216616e-06 2.538055e-06 1.084782e-05 3.904606e-05 0.000000e+00 6.164855e-05
 2.683175e+02 9.268405e-06 2.527747e-06 1.078518e-05 3.924731e-05 0.000000e+00 6.182865e-05
 2.709710e+02 9.320159e-06 2.517228e-06 1.072161e-05 3.944836e-05 0.000000e+00 6.200736e-05
 2.736074e+02 9.370792e-06 2.506727e-06 1.065846e-05 3.964501e-05 0.000000e+00 6.218099e-05
 2.761841e+02 9.419527e-06 2.496424e-06 1.059679e-05 3.983427e-05 0.000000e+00 6.234700e-05
 2.787303e+02 9.466968e-06 2.486209e-06 1.053591e-05 4.001849e-05 0.000000e+00 6.250757e-05
 2.813205e+02 9.514500e-06 2.475791e-06 1.047408e-05 4.020307e-05 0.000000e+00 6.266744e-05
 2.839856e+02 9.562654e-06 2.465049e-06 1.041058e-05 4.039010e-05 0.000000e+00 6.282838e-05
 2.866618e+02 9.610250e-06 2.454246e-06 1.034695e-05 4.057501e-05 0.000000e+00 6.298645e-05
 2.892581e+02 9.655706e-06 2.443756e-06 1.028539e-05 4.075165e-05 0.000000e+00 6.313651e-05
 2.917755e+02 9.699116e-06 2.433580e-06 1.022587e-05 4.092041e-05 0.000000e+00 6.327897e-05
 2.943176e+02 9.742295e-06 2.423305e-06 1.016594e-05 4.108835e-05 0.000000e+00 6.341989e-05
 2.969758e+02 9.786752e-06 2.412566e-06 1.010350e-05 4.126134e-05 0.000000e+00 6.356416e-05
 2.997058e+02 9.831681e-06 2.401546e-06 1.003961e-05 4.143628e-05 0.000000e+00 6.370912e-05
 3.023545e+02 9.874578e-06 2.390869e-06 9.977872e-06 4.160342e-05 0.000000e+00 6.384674e-05
