 1.114789e+02 1.926669e-07 1.476413e-06 8.258921e-08 6.612985e-07 7.810778e-06 3.423813e-06 0.000000e+00 1.364756e-05
 1.138545e+02 1.607447e-07 1.396658e-06 7.820576e-08 6.235003e-07 7.623222e-06 3.471847e-06 0.000000e+00 1.335418e-05
 1.166139e+02 1.298212e-07 1.309047e-06 7.347449e-08 5.831377e-07 7.406069e-06 3.528532e-06 0.000000e+00 1.303008e-05
 1.196609e+02 1.021868e-07 1.218381e-06 6.866857e-08 5.426137e-07 7.168053e-06 3.592191e-06 0.000000e+00 1.269209e-05
 1.219443e+02 8.531319e-08 1.154468e-06 6.533390e-08 5.147867e-07 6.991438e-06 3.640595e-06 0.000000e+00 1.245193e-05
 1.242944e+02 7.073413e-08 1.092158e-06 6.212316e-08 4.882258e-07 6.811626e-06 3.690999e-06 0.000000e+00 1.221587e-05
 1.270696e+02 5.656093e-08 1.022920e-06 5.859926e-08 4.593408e-07 6.602264e-06 3.751239e-06 0.000000e+00 1.195092e-05
 1.301686e+02 4.395588e-08 9.508828e-07 5.497753e-08 4.299489e-07 6.372760e-06 3.819355e-06 0.000000e+00 1.167188e-05
 1.324203e+02 3.657088e-08 9.018582e-07 5.253575e-08 4.103038e-07 6.209121e-06 3.869354e-06 0.000000e+00 1.147974e-05
 1.347449e+02 3.021358e-08 8.540219e-07 5.016845e-08 3.913899e-07 6.043109e-06 3.921377e-06 0.000000e+00 1.129028e-05
 1.375355e+02 2.398838e-08 8.001273e-07 4.751600e-08 3.703514e-07 5.847926e-06 3.984315e-06 0.000000e+00 1.107422e-05
 1.403582e+02 1.897332e-08 7.493089e-07 4.502508e-08 3.507399e-07 5.655240e-06 4.048443e-06 0.000000e+00 1.086773e-05
 1.429305e+02 1.531003e-08 7.060348e-07 4.290803e-08 3.341803e-07 5.483902e-06 4.107231e-06 0.000000e+00 1.068957e-05
 1.455452e+02 1.230114e-08 6.648340e-07 4.089247e-08 3.185038e-07 5.313982e-06 4.167267e-06 0.000000e+00 1.051778e-05
 1.481998e+02 9.844100e-09 6.257006e-07 3.897476e-08 3.036653e-07 5.145886e-06 4.228449e-06 0.000000e+00 1.035252e-05
 1.508374e+02 7.884783e-09 5.893384e-07 3.718672e-08 2.898938e-07 4.983296e-06 4.289408e-06 0.000000e+00 1.019701e-05
 1.534138e+02 6.345314e-09 5.560908e-07 3.554370e-08 2.772893e-07 4.828743e-06 4.349060e-06 0.000000e+00 1.005307e-05
 1.559584e+02 5.118276e-09 5.253138e-07 3.401317e-08 2.655867e-07 4.680207e-06 4.408033e-06 0.000000e+00 9.918272e-06
 1.585475e+02 4.111838e-09 4.959679e-07 3.254262e-08 2.543743e-07 4.533246e-06 4.468041e-06 0.000000e+00 9.788284e-06
 1.612136e+02 3.281008e-09 4.676870e-07 3.111253e-08 2.434959e-07 4.386253e-06 4.529792e-06 0.000000e+00 9.661621e-06
 1.638921e+02 2.614804e-09 4.411233e-07 2.975525e-08 2.331905e-07 4.242959e-06 4.591732e-06 0.000000e+00 9.541374e-06
 1.664890e+02 2.098025e-09 4.170177e-07 2.850959e-08 2.237452e-07 4.108152e-06 4.651647e-06 0.000000e+00 9.431169e-06
 1.690044e+02 1.694869e-09 3.951129e-07 2.736420e-08 2.150676e-07 3.981374e-06 4.709513e-06 0.000000e+00 9.330127e-06
 1.715441e+02 1.366263e-09 3.743445e-07 2.626467e-08 2.067413e-07 3.857097e-06 4.767731e-06 0.000000e+00 9.233545e-06
 1.742026e+02 1.090261e-09 3.539593e-07 2.517085e-08 1.984590e-07 3.730934e-06 4.828410e-06 0.000000e+00 9.138023e-06
 1.769358e+02 8.644812e-10 3.343470e-07 2.410313e-08 1.903722e-07 3.605316e-06 4.890477e-06 0.000000e+00 9.045480e-06
 1.795869e+02 6.902409e-10 3.165379e-07 2.311893e-08 1.829134e-07 3.487345e-06 4.950333e-06 0.000000e+00 8.960939e-06
 1.820858e+02 5.582820e-10 3.007710e-07 2.223468e-08 1.762062e-07 3.379551e-06 5.006411e-06 0.000000e+00 8.885733e-06
 1.845500e+02 4.528813e-10 2.861284e-07 2.140154e-08 1.698800e-07 3.276408e-06 5.061362e-06 0.000000e+00 8.815633e-06
 1.871609e+02 3.628351e-10 2.715312e-07 2.055847e-08 1.634699e-07 3.170457e-06 5.119180e-06 0.000000e+00 8.745559e-06
 1.899487e+02 2.863618e-10 2.569164e-07 1.970070e-08 1.569377e-07 3.061009e-06 5.180429e-06 0.000000e+00 8.675279e-06
 1.927034e+02 2.266488e-10 2.433930e-07 1.889370e-08 1.507809e-07 2.956500e-06 5.240425e-06 0.000000e+00 8.610219e-06
 1.952245e+02 1.829807e-10 2.317599e-07 1.818842e-08 1.453899e-07 2.863923e-06 5.294859e-06 0.000000e+00 8.554303e-06
 1.975962e+02 1.496130e-10 2.214229e-07 1.755246e-08 1.405196e-07 2.779438e-06 5.345637e-06 0.000000e+00 8.504720e-06
