,cats-dtds-pblh,quality-control,surface-elevation,cbh,cth,latitude,longitude
2015-04-20 22:09:31.026000,1.019998550415039,0.0,0.0,1.4399986267089844,1.739999771118164,36.72414,-26.824419
2015-04-20 22:09:46.426000,0.8999996185302734,0.0,0.0,-999.0,-999.0,36.08367,-25.9359
2015-04-20 22:09:47.826000,0.8399982452392578,0.0,0.0,-999.0,-999.0,36.02519,-25.856075
2015-04-20 22:09:49.226000,1.019998550415039,0.0,0.0,-999.0,-999.0,35.966434,-25.776052
2015-04-20 22:09:50.626000,1.019998550415039,0.0,0.0,-999.0,-999.0,35.907867,-25.696514
2015-04-20 22:09:52.026000,0.9599990844726562,0.0,0.0,-999.0,-999.0,35.849133,-25.61694
2015-04-20 22:09:53.426000,1.2666659884982638,0.0,0.0,1.1399993896484375,1.8599987030029297,35.7903,-25.537458
2015-04-20 22:09:54.826000,1.1999977959526908,0.0,0.0,1.079998016357422,1.8599987030029297,35.731358,-25.458025
2015-04-20 22:10:03.227000,1.5599994659423828,0.0,0.0,1.1999988555908203,1.6199989318847656,35.376766,-24.984545
2015-04-20 22:10:04.627000,1.5599994659423828,0.0,0.0,-999.0,-999.0,35.317413,-24.906023
2015-04-20 22:10:06.027000,1.5599994659423828,0.0,0.0,-999.0,-999.0,35.25787,-24.827524
2015-04-20 22:10:07.427000,1.5599994659423828,0.0,0.0,-999.0,-999.0,35.19854,-24.749403
2015-05-02 11:16:09.390000,1.2599983215332031,0.0,0.0,-999.0,-999.0,41.78133,-32.008057
2015-05-02 11:16:10.790000,1.2599983215332031,0.0,0.0,-999.0,-999.0,41.83201,-31.912973
2015-05-02 11:16:17.790000,0.8399982452392578,1.0,0.0,-999.0,-999.0,42.084084,-31.435215
2015-05-02 11:16:19.190000,1.079998016357422,0.0,0.0,-999.0,-999.0,42.134235,-31.339207
2015-05-02 11:16:20.590000,1.079998016357422,0.0,0.0,-999.0,-999.0,42.184284,-31.243002
2015-05-02 11:16:21.990000,1.079998016357422,0.0,0.0,-999.0,-999.0,42.23424,-31.146648
2015-05-02 11:16:23.390000,0.8999996185302734,0.0,0.0,-999.0,-999.0,42.284107,-31.050154
2015-05-02 11:16:24.790000,0.8999996185302734,0.0,0.0,-999.0,-999.0,42.33389,-30.953472
2015-05-02 11:16:26.190000,0.8999996185302734,0.0,0.0,-999.0,-999.0,42.383564,-30.85665
2015-05-02 11:16:27.590000,0.8999996185302734,0.0,0.0,-999.0,-999.0,42.433147,-30.75967
2015-05-02 11:16:28.990000,0.9599990844726562,0.0,0.0,-999.0,-999.0,42.482647,-30.662523
2015-05-02 11:16:30.390000,0.9599990844726562,0.0,0.0,-999.0,-999.0,42.53205,-30.56523
