raman shift,intensity
517.497,-88.94628089489561
518.893,-949.0663572167614
520.288,554.621539658343
521.683,1023.1197507985344
523.077,1407.4306172719953
524.471,1654.5564801468718
525.865,1817.4996804913608
527.258,2722.262559373594
528.652,2198.847457861746
530.044,2303.2567170239927
531.436,2673.4926780051683
532.828,2772.5577060073338
534.22,1621.45422436457
535.611,1241.1846650171938
537.002,2049.7514599055503
538.392,2273.1570409699634
539.782,1259.4038401507787
541.172,1460.4942893883199
542.561,1011.4308206229325
543.95,1361.2158657949622
545.339,1633.8518568447253
546.727,2052.3412257125674
548.115,916.6864043388268
549.502,-168.11017533617996
550.889,1630.9539165742099
552.276,382.88108424341044
553.662,73.67371433852531
555.048,268.3341931907198
556.434,276.8649071311447
557.819,55.26824249102356
559.204,1219.546585601507
560.589,-702.2976772061884
561.973,243.73784039908787
563.357,102.65552474852302
564.74,264.45776217329694
566.123,-56.85306099542504
567.506,1077.7254415735806
568.888,55.19565623732342
570.27,-327.4400102983127
571.652,-703.1790944875684
573.033,1021.9808770628588
574.414,1189.0423777462784
575.794,-826.9921190439854
577.174,-140.12013991463027
578.554,-712.3392114723247
579.933,-116.64686032375903
581.313,729.959386924369
582.691,342.4820036654055
584.069,720.9234632926382
585.447,627.2862391993913
586.825,1403.5728047789817
588.202,994.7856364403488
589.579,579.9272564453859
590.955,350.000222730705
592.331,-152.99290582729736
593.707,-242.04957035224652
595.083,667.8327880322322
596.458,529.6567282025208
597.832,895.4248090349938
599.207,1232.139589406048
600.58,713.8036281920286
601.954,833.4194842693541
603.327,256.9897165143557
604.7,-209.4831161965485
606.072,802.0035450074647
607.445,2053.452239801627
608.816,1587.8654456886652
610.188,3028.245627606768
611.559,1735.5952504940797
612.929,2742.916779288782
614.3,2561.2126789289905
615.669,2629.485414352901
617.039,3181.73745049868
618.408,3695.9712523044655
619.777,4406.189284708409
621.145,5377.394012648692
622.514,5990.58790106346
623.881,6206.773414890857
625.249,5842.953010740923
626.616,5470.1289891095585
627.982,6729.303511844504
629.349,5999.478735974
630.715,6451.656818526244
632.08,7107.839916529483
633.445,7503.030187011929
634.81,7848.22978700183
636.175,8343.440873527368
637.539,8229.66560361682
638.903,10411.906134298377
640.266,10362.164622600249
641.629,11770.443225550713
642.992,11328.744100177195
644.354,12333.06930713747
645.716,12347.42054426828
647.078,11620.799424036457
648.439,12490.207558908762
649.8,12522.64656135199
651.16,12748.118043832925
652.52,12357.623618818376
653.88,11896.164898775096
655.24,11395.743496169904
656.599,10537.361023469595
657.958,11434.019093140909
659.316,10631.719317650684
660.674,10076.463309465682
662.032,8888.25267091176
663.389,9026.08876544646
664.746,8750.972714491232
666.102,8299.905628692832
667.459,8017.888618698031
668.814,7446.922795153652
670.17,6243.009268706475
671.525,5049.149150003286
672.88,6252.343549690871
674.234,5334.593578416032
675.588,5005.90034682554
676.942,4439.264965566195
678.296,4864.688545284778
679.649,4975.172196628097
681.001,4578.716985588559
682.354,4182.323782532869
683.705,3998.9934042718523
685.057,3455.726667615032
686.408,3335.524389371938
687.759,2893.387386352035
689.11,4186.316475364889
690.46,3736.312473219965
691.81,4566.376196726793
693.159,4089.5084626948956
694.508,5185.71008793373
695.857,4822.981889252871
697.205,4627.324683461775
698.553,5433.739282823823
699.901,6197.226361725538
701.248,6016.786435153423
702.595,6371.420009214729
703.942,6666.127590016753
705.288,6651.909683666694
706.634,5815.766796271833
707.98,7608.699433939451
709.325,7739.708102776764
710.67,7807.793308891058
712.014,8863.955558389578
713.358,8905.195357379598
714.702,9376.513211968355
716.045,9797.909628263107
717.389,9868.385057551553
718.731,9410.939671432272
720.074,9463.573552535367
721.416,8470.286783453681
722.757,8242.079446780066
724.099,8961.951625107446
725.44,7489.903401028612
726.78,7953.934857136439
728.12,7527.046076023835
729.46,7164.237140283607
730.8,6407.5081325086285
732.139,5702.8591352917865
733.478,4949.29023122591
734.816,5603.801499865782
736.154,6083.392898317135
737.492,4753.064222061999
738.83,3097.815255519534
740.167,2621.6457831089574
741.504,2909.5555892493867
742.84,3321.544458359989
744.176,3221.6121748599835
745.512,2470.7585231685007
746.847,3424.9832877047083
748.182,2246.286252887803
749.517,1641.6672031369526
750.851,1668.1259228713025
752.185,1965.6621965100421
753.518,1376.2757950957457
754.852,522.9664100198788
756.184,2096.733703312304
757.517,906.5773369567542
758.849,1324.4969729368968
760.181,1511.4922732364284
761.513,1876.562899839002
762.844,1384.7085147283433
764.174,824.9287798881196
765.505,1247.2233573020349
766.835,720.591908953742
768.165,1332.0340968269593
769.494,798.5495829053762
770.823,1136.1380282925747
772.152,2076.7990449326608
773.48,1457.5321705979513
774.808,1432.3369369115171
776.136,2961.2128754963414
777.463,2685.1595179754077
778.79,3033.1763959717573
780.117,4780.263041108403
781.443,3834.4189850083567
782.769,6565.643759294602
784.094,6566.936895590145
785.42,6339.297925518047
786.744,6286.726380701257
788.069,5386.221792762808
789.393,6352.783670546247
790.717,6204.41136403237
792.04,5611.104155551024
793.364,6392.861327182043
794.686,7038.682161005279
796.009,5387.565939100576
797.331,5495.511943547783
798.653,5163.519456426751
799.974,4154.58775981731
