raman shift,intensity
614.3,3117.9359752351083
615.669,2444.9012356240273
617.039,3751.8538039274863
618.408,3930.796220934557
619.777,4770.731027434325
621.145,5447.660764215907
622.514,6291.587972068388
623.881,6922.51519178084
625.249,6784.444955383129
626.616,5603.379630709518
627.982,6363.321439768864
629.349,6754.27259950099
630.715,7208.235326845679
632.08,7798.211838742791
633.445,7676.204352132125
634.81,8322.215083953524
636.175,9288.24625114679
637.539,8411.300070651756
638.903,10773.378759408253
640.266,11232.484534356052
641.629,11289.619612435039
642.992,12563.786210584221
644.354,11922.986444872811
645.716,12841.222051606746
647.078,12453.494677735573
648.439,13356.805970208756
649.8,13103.157575975798
651.16,12952.55114198623
652.52,12627.98831518957
653.88,12697.470742535283
655.24,11821.0000709729
656.599,10958.577947451959
657.958,11937.20601892189
659.316,11094.885932332276
660.674,10909.61933463256
662.032,9570.407862134118
663.389,9401.252900567823
664.746,8655.155581760919
666.102,8922.117026237735
667.459,8699.138354522562
668.814,7949.22068713975
670.17,6690.365144613621
671.525,5372.572847468487
672.88,5998.844916228671
674.234,6113.182471418499
675.588,5152.586633562307
676.942,5019.05852318438
678.296,4813.59926080906
679.649,5464.2099669606905
681.001,4667.8917147678585
682.354,4537.6453697238685
683.705,4389.4717404784315
685.057,3449.3716356797668
686.408,3619.3458639761375
687.759,3692.395234015763
689.11,4543.520554446943
690.46,4259.72263391786
691.81,4435.002281076806
693.159,4135.360304572023
694.508,5480.7975130517225
695.857,5236.314715164182
697.205,4791.912719557622
698.553,5786.592330096304
699.901,6461.354205553333
701.248,6517.198836961477
702.595,6289.126706009563
703.942,7035.138294386525
705.288,6880.234083781172
706.634,6681.414555882417
707.98,7875.68019237915
709.325,8424.031474960197
710.67,7781.4688853144835
712.014,8869.992905130857
713.358,9167.604016098216
714.702,9405.302699905413
716.045,9924.089438241324
717.389,9905.96465566205
718.731,9862.928485232398
720.074,10398.980967294541
721.416,9411.12214215177
722.757,9283.352050107402
724.099,9414.670731464845
725.44,7155.078226527337
726.78,7805.574575598235
728.12,7845.159818980901
729.46,7958.8339969786175
730.8,6885.597149894718
732.139,5756.449318032566
733.478,4927.3905416954585
734.816,5739.420858045749
736.154,6233.540177650655
737.492,5096.748243981048
738.83,3018.044789070329
740.167,2745.4295449519486
741.504,2955.902243659344
742.84,3127.462617225916
744.176,3236.1103976851227
745.512,2738.845317070365
746.847,2840.66710741508
748.182,2659.575500752697
749.517,1569.57022911666
750.851,1619.651024540377
752.185,1740.8176190572703
753.518,1242.069731171854
754.852,662.4069988303381
756.184,2286.829030282992
757.517,893.3354337333658
758.849,942.9258173849958
760.181,1624.5997894414177
761.513,1722.3569581061456
762.844,1621.19693158273
764.174,1564.119318074714
765.505,1457.1237257856483
766.835,551.2097629190248
768.165,934.3770376784232
769.494,1022.6251582673503
770.823,1335.953731983027
772.152,2032.3623154973902
773.48,1312.8503890991342
774.808,1834.4174267442795
776.136,2558.0629023887814
777.463,3457.786289988653
778.79,3180.5870634998937
780.117,4586.464696878473
781.443,4240.418664080411
782.769,6071.448439061685
784.094,6429.5534957782875
785.42,6590.733308186223
786.744,6795.98735024147
788.069,5774.315095900034
789.393,6502.715995806495
790.717,6163.189338033102
792.04,5747.734341421434
793.364,6771.350224557151
794.686,7061.036206026001
796.009,5119.791504413726
797.331,5520.615338306001
798.653,5416.506926288552
799.974,4099.465486947112
