x y potential
3 -4 2.3893
3.2 -4 1.4893
3.4 -4 0.2084
3.6 -4 0.1255
3.8 -4 1.301
4 -4 2.2285
4.2 -4 1.8118
4.4 -4 0.7215
4.6 -4 0.3869
4.8 -4 1.0817
5 -4 1.6971
5.2 -4 1.3903
5.4 -4 0.7369
5.6 -4 0.807
5.8 -4 1.5494
6 -4 1.8278
6.2 -4 1.0851
6.4 -4 0.2549
6.6 -4 0.5448
6.8 -4 1.7159
7 -4 2.2815
7.2 -4 1.461
7.4 -4 0.2672
7.6 -4 0.2141
7.8 -4 1.3393
8 -4 2.1816
8.2 -4 1.7252
8.4 -4 0.6898
8.6 -4 0.4766
8.8 -4 1.271
9 -4 1.8869
9.2 -4 1.4831
9.4 -4 0.7204
9.6 -4 0.7701
9.8 -4 1.613
10 -4 2.0436
-10 -3.8 1.6331
-9.8 -3.8 1.3403
-9.6 -3.8 0.6044
-9.4 -3.8 0.3962
-9.2 -3.8 0.8956
-9 -3.8 1.3413
-8.8 -3.8 1.146
-8.6 -3.8 0.6875
-8.4 -3.8 0.706
-8.2 -3.8 1.2087
-8 -3.8 1.4528
-7.8 -3.8 1.0281
-7.6 -3.8 0.4944
-7.4 -3.8 0.6344
-7.2 -3.8 1.3403
-7 -3.8 1.704
-6.8 -3.8 1.2357
-6.6 -3.8 0.5514
-6.4 -3.8 0.5634
-6.2 -3.8 1.2549
-6 -3.8 1.7073
-5.8 -3.8 1.3454
-5.6 -3.8 0.7054
-5.4 -3.8 0.6844
-5.2 -3.8 1.3099
-5 -3.8 1.7156
-4.8 -3.8 1.3444
-4.6 -3.8 0.7173
-4.4 -3.8 0.7133
-4.2 -3.8 1.3589
-4 -3.8 1.7927
-3.8 -3.8 1.4459
-3.6 -3.8 0.8099
-3.4 -3.8 0.747
-3.2 -3.8 1.3119
-3 -3.8 1.7081
-2.8 -3.8 1.4143
-2.6 -3.8 0.8974
-2.4 -3.8 0.926
-2.2 -3.8 1.4638
-2 -3.8 1.7121
-1.8 -3.8 1.256
-1.6 -3.8 0.7002
-1.4 -3.8 0.8633
-1.2 -3.8 1.6128
-1 -3.8 1.9734
-0.8 -3.8 1.4184
-0.6 -3.8 0.6121
-0.4 -3.8 0.57
-0.2 -3.8 1.3373
0 -3.8 1.9408
0.2 -3.8 1.663
0.4 -3.8 0.9321
0.6 -3.8 0.6822
0.8 -3.8 1.1125
1 -3.8 1.524
1.2 -3.8 1.3683
1.4 -3.8 0.9869
1.6 -3.8 1.0298
1.8 -3.8 1.4447
2 -3.8 1.5287
2.2 -3.8 0.9918
2.4 -3.8 0.491
2.6 -3.8 0.7855
2.8 -3.8 1.6255
3 -3.8 1.958
3.2 -3.8 1.2785
3.4 -3.8 0.3494
3.6 -3.8 0.2772
3.8 -3.8 1.1182
4 -3.8 1.8272
4.2 -3.8 1.5955
4.4 -3.8 0.8153
4.6 -3.8 0.4636
4.8 -3.8 0.8203
5 -3.8 1.2379
5.2 -3.8 1.1517
5.4 -3.8 0.8395
5.6 -3.8 0.8963
5.8 -3.8 1.2654
6 -3.8 1.2868
6.2 -3.8 0.7207
6.4 -3.8 0.2404
6.6 -3.8 0.5811
6.8 -3.8 1.4549
7 -3.8 1.789
7.2 -3.8 1.0892
7.4 -3.8 0.1418
7.6 -3.8 0.0681
7.8 -3.8 0.9207
8 -3.8 1.6427
8.2 -3.8 1.421
8.4 -3.8 0.6532
8.6 -3.8 0.3203
8.8 -3.8 0.6952
9 -3.8 1.1159
9.2 -3.8 1.0134
9.4 -3.8 0.682
9.6 -3.8 0.7443
9.8 -3.8 1.1562
10 -3.8 1.2377
-10 -3.6 0.7337
-9.8 -3.6 0.788
-9.6 -3.6 0.5053
-9.4 -3.6 0.1712
-9.2 -3.6 0.0593
-9 -3.6 0.2047
-8.8 -3.6 0.4487
-8.6 -3.6 0.6185
-8.4 -3.6 0.6291
-8.2 -3.6 0.4803
-8 -3.6 0.2507
-7.8 -3.6 0.0974
-7.6 -3.6 0.1716
-7.4 -3.6 0.4573
-7.2 -3.6 0.7216
-7 -3.6 0.7079
-6.8 -3.6 0.4105
-6.6 -3.6 0.1145
-6.4 -3.6 0.1133
-6.2 -3.6 0.4015
-6 -3.6 0.6892
-5.8 -3.6 0.7174
-5.6 -3.6 0.5124
-5.4 -3.6 0.3118
-5.2 -3.6 0.2891
-5 -3.6 0.4096
-4.8 -3.6 0.5372
-4.6 -3.6 0.6009
-4.4 -3.6 0.6148
-4.2 -3.6 0.5904
-4 -3.6 0.5155
-3.8 -3.6 0.4259
-3.6 -3.6 0.4217
-3.4 -3.6 0.5532
-3.2 -3.6 0.7199
-3 -3.6 0.7547
-2.8 -3.6 0.6222
-2.6 -3.6 0.4782
-2.4 -3.6 0.4927
-2.2 -3.6 0.6469
-2 -3.6 0.7613
-1.8 -3.6 0.7227
-1.6 -3.6 0.6177
-1.4 -3.6 0.6059
-1.2 -3.6 0.7066
-1 -3.6 0.7818
-0.8 -3.6 0.7298
-0.6 -3.6 0.6254
-0.4 -3.6 0.6206
-0.2 -3.6 0.7421
0 -3.6 0.8562
0.2 -3.6 0.84
0.4 -3.6 0.7288
0.6 -3.6 0.6558
0.8 -3.6 0.6842
1 -3.6 0.7556
1.2 -3.6 0.7989
1.4 -3.6 0.8193
1.6 -3.6 0.8454
1.8 -3.6 0.8427
2 -3.6 0.7542
2.2 -3.6 0.6254
2.4 -3.6 0.6078
2.6 -3.6 0.7792
2.8 -3.6 0.9995
3 -3.6 1.0252
3.2 -3.6 0.7887
3.4 -3.6 0.5085
3.6 -3.6 0.4699
3.8 -3.6 0.7146
4 -3.6 0.9955
4.2 -3.6 1.0434
4.4 -3.6 0.8348
4.6 -3.6 0.5769
4.8 -3.6 0.4753
5 -3.6 0.5654
5.2 -3.6 0.7461
5.4 -3.6 0.8978
5.6 -3.6 0.9343
5.8 -3.6 0.8088
6 -3.6 0.56
6.2 -3.6 0.3554
6.4 -3.6 0.3944
6.6 -3.6 0.6944
6.8 -3.6 1.0007
7 -3.6 0.9963
7.2 -3.6 0.6379
7.4 -3.6 0.2403
7.6 -3.6 0.1755
7.8 -3.6 0.4932
8 -3.6 0.8755
8.2 -3.6 0.966
8.4 -3.6 0.7086
8.6 -3.6 0.3535
8.8 -3.6 0.1838
9 -3.6 0.2818
9.2 -3.6 0.5293
9.4 -3.6 0.7457
9.6 -3.6 0.7944
9.8 -3.6 0.626
10 -3.6 0.3204
-10 -3.4 0.9115
-9.8 -3.4 0.9502
-9.6 -3.4 0.6421
-9.4 -3.4 0.2801
-9.2 -3.4 0.1538
-9 -3.4 0.3097
-8.8 -3.4 0.5813
-8.6 -3.4 0.7682
-8.4 -3.4 0.7583
-8.2 -3.4 0.5515
-8 -3.4 0.26
-7.8 -3.4 0.0854
-7.6 -3.4 0.1951
-7.4 -3.4 0.5415
-7.2 -3.4 0.833
-7 -3.4 0.7749
-6.8 -3.4 0.381
-6.6 -3.4 0.0034
-6.4 -3.4 -0.0028
-6.2 -3.4 0.3593
-6 -3.4 0.7345
-5.8 -3.4 0.7806
-5.6 -3.4 0.4936
-5.4 -3.4 0.1635
-5.2 -3.4 0.0608
-5 -3.4 0.2132
-4.8 -3.4 0.4563
-4.6 -3.4 0.6186
-4.4 -3.4 0.6221
-4.2 -3.4 0.4734
-4 -3.4 0.2514
-3.8 -3.4 0.1072
-3.6 -3.4 0.1845
-3.4 -3.4 0.4651
-3.2 -3.4 0.721
-3 -3.4 0.7032
-2.8 -3.4 0.4103
-2.6 -3.4 0.1238
-2.4 -3.4 0.1293
-2.2 -3.4 0.416
-2 -3.4 0.6957
-1.8 -3.4 0.7165
-1.6 -3.4 0.5117
-1.4 -3.4 0.319
-1.2 -3.4 0.3053
-1 -3.4 0.4285
-0.8 -3.4 0.5502
-0.6 -3.4 0.6049
-0.4 -3.4 0.6145
-0.2 -3.4 0.5945
0 -3.4 0.5291
0.2 -3.4 0.4459
0.4 -3.4 0.4396
0.6 -3.4 0.5623
0.8 -3.4 0.7211
1 -3.4 0.7559
1.2 -3.4 0.6311
1.4 -3.4 0.4959
1.6 -3.4 0.5126
1.8 -3.4 0.6603
2 -3.4 0.765
2.2 -3.4 0.7218
2.4 -3.4 0.621
2.6 -3.4 0.6183
2.8 -3.4 0.7251
3 -3.4 0.7976
3.2 -3.4 0.7363
3.4 -3.4 0.6237
3.6 -3.4 0.6185
3.8 -3.4 0.7474
4 -3.4 0.8699
4.2 -3.4 0.8555
4.4 -3.4 0.7375
4.6 -3.4 0.6546
4.8 -3.4 0.678
5 -3.4 0.7533
5.2 -3.4 0.8055
5.4 -3.4 0.8315
5.6 -3.4 0.8548
5.8 -3.4 0.8427
6 -3.4 0.7458
6.2 -3.4 0.6166
6.4 -3.4 0.6062
6.6 -3.4 0.7856
6.8 -3.4 1.0074
7 -3.4 1.0263
7.2 -3.4 0.7801
7.4 -3.4 0.4952
7.6 -3.4 0.4605
7.8 -3.4 0.7138
8 -3.4 1
8.2 -3.4 1.0451
8.4 -3.4 0.8274
8.6 -3.4 0.5617
8.8 -3.4 0.46
9 -3.4 0.5573
9.2 -3.4 0.7459
9.4 -3.4 0.8989
9.6 -3.4 0.9288
9.8 -3.4 0.7942
10 -3.4 0.5415
-10 -3.2 1.9824
-9.8 -3.2 1.6623
-9.6 -3.2 0.8718
-9.4 -3.2 0.595
-9.2 -3.2 1.0543
-9 -3.2 1.5263
-8.8 -3.2 1.41
-8.6 -3.2 1.0109
-8.4 -3.2 0.9913
-8.2 -3.2 1.3508
-8 -3.2 1.4333
-7.8 -3.2 0.9508
-7.6 -3.2 0.5143
-7.4 -3.2 0.8273
-7.2 -3.2 1.6228
-7 -3.2 1.8838
-6.8 -3.2 1.1661
-6.6 -3.2 0.265
-6.4 -3.2 0.2641
-6.2 -3.2 1.1595
-6 -3.2 1.8595
-5.8 -3.2 1.5625
-5.6 -3.2 0.7155
-5.4 -3.2 0.3524
-5.2 -3.2 0.7638
-5 -3.2 1.2567
-4.8 -3.2 1.2034
-4.6 -3.2 0.8545
-4.4 -3.2 0.8362
-4.2 -3.2 1.1562
-4 -3.2 1.1966
-3.8 -3.2 0.7025
-3.6 -3.2 0.2876
-3.4 -3.2 0.6332
-3.2 -3.2 1.4487
-3 -3.2 1.7118
-2.8 -3.2 0.9895
-2.6 -3.2 0.0879
-2.4 -3.2 0.0905
-2.2 -3.2 0.9871
-2 -3.2 1.6857
-1.8 -3.2 1.3953
-1.6 -3.2 0.5733
-1.4 -3.2 0.2475
-1.2 -3.2 0.6853
-1 -3.2 1.1726
-0.8 -3.2 1.0861
-0.6 -3.2 0.7095
-0.4 -3.2 0.7062
-0.2 -3.2 1.0893
0 -3.2 1.2035
0.2 -3.2 0.7399
0.4 -3.2 0.2887
0.6 -3.2 0.5638
0.8 -3.2 1.3424
1 -3.2 1.6493
1.2 -3.2 1.0329
1.4 -3.2 0.2247
1.6 -3.2 0.2366
1.8 -3.2 1.0526
2 -3.2 1.6523
2.2 -3.2 1.3377
2.4 -3.2 0.6022
2.6 -3.2 0.4176
2.8 -3.2 0.9441
3 -3.2 1.3978
3.2 -3.2 1.185
3.4 -3.2 0.6993
3.6 -3.2 0.705
3.8 -3.2 1.2212
4 -3.2 1.4936
4.2 -3.2 1.0881
4.4 -3.2 0.548
4.6 -3.2 0.6617
4.8 -3.2 1.3441
5 -3.2 1.7075
5.2 -3.2 1.2624
5.4 -3.2 0.6046
5.6 -3.2 0.623
5.8 -3.2 1.2951
6 -3.2 1.7185
6.2 -3.2 1.3426
6.4 -3.2 0.7151
6.6 -3.2 0.7217
6.8 -3.2 1.3653
7 -3.2 1.7631
7.2 -3.2 1.364
7.4 -3.2 0.7122
7.6 -3.2 0.7069
7.8 -3.2 1.3747
8 -3.2 1.8339
8.2 -3.2 1.4924
8.4 -3.2 0.836
8.6 -3.2 0.7432
8.8 -3.2 1.2933
9 -3.2 1.7013
9.2 -3.2 1.434
9.4 -3.2 0.934
9.6 -3.2 0.954
9.8 -3.2 1.4636
10 -3.2 1.6871
-10 -3 2.4477
-9.8 -3 1.8931
-9.6 -3 0.8869
-9.4 -3 0.7803
-9.2 -3 1.6659
-9 -3 2.2997
-8.8 -3 1.8477
-8.6 -3 1.0147
-8.4 -3 1.0085
-8.2 -3 1.82
-8 -3 2.243
-7.8 -3 1.6064
-7.6 -3 0.7751
-7.4 -3 0.9732
-7.2 -3 2.0339
-7 -3 2.5391
-6.8 -3 1.7297
-6.6 -3 0.5939
-6.4 -3 0.6021
-6.2 -3 1.755
-6 -3 2.5734
-5.8 -3 2.0454
-5.6 -3 0.9172
-5.4 -3 0.6342
-5.2 -3 1.424
-5 -3 2.1071
-4.8 -3 1.7947
-4.6 -3 1.0663
-4.4 -3 1.0389
-4.2 -3 1.7184
-4 -3 2.002
-3.8 -3 1.3228
-3.6 -3 0.5664
-3.4 -3 0.8827
-3.2 -3 2.0016
-3 -3 2.4567
-2.8 -3 1.531
-2.6 -3 0.3046
-2.4 -3 0.3121
-2.2 -3 1.5424
-2 -3 2.4444
-1.8 -3 1.9369
-1.6 -3 0.7541
-1.4 -3 0.3903
-1.2 -3 1.1369
-1 -3 1.8413
-0.8 -3 1.5881
-0.6 -3 0.906
-0.4 -3 0.8795
-0.2 -3 1.5236
0 -3 1.7709
0.2 -3 1.0827
0.4 -3 0.346
0.6 -3 0.6904
0.8 -3 1.8267
1 -3 2.286
1.2 -3 1.361
1.4 -3 0.1387
1.6 -3 0.15
1.8 -3 1.3776
2 -3 2.2739
2.2 -3 1.7725
2.4 -3 0.6187
2.6 -3 0.2977
2.8 -3 1.0732
3 -3 1.7698
3.2 -3 1.4786
3.4 -3 0.7658
3.6 -3 0.756
3.8 -3 1.4682
4 -3 1.7935
4.2 -3 1.1358
4.4 -3 0.3585
4.6 -3 0.6277
4.8 -3 1.7263
5 -3 2.2329
5.2 -3 1.4188
5.4 -3 0.2918
5.6 -3 0.3097
5.8 -3 1.4516
6 -3 2.2458
6.2 -3 1.7214
6.4 -3 0.6586
6.6 -3 0.4824
6.8 -3 1.3459
7 -3 2.0042
7.2 -3 1.5819
7.4 -3 0.7589
7.6 -3 0.7611
7.8 -3 1.6107
8 -3 2.0956
8.2 -3 1.4928
8.4 -3 0.6213
8.6 -3 0.7259
8.8 -3 1.7293
9 -3 2.2964
9.2 -3 1.6565
9.4 -3 0.6787
9.6 -3 0.6984
9.8 -3 1.6917
10 -3 2.3084
-10 -2.8 1.5187
-9.8 -2.8 1.1393
-9.6 -2.8 0.5997
-9.4 -2.8 0.6894
-9.2 -2.8 1.3461
-9 -2.8 1.7049
-8.8 -2.8 1.279
-8.6 -2.8 0.6451
-8.4 -2.8 0.6697
-8.2 -2.8 1.3248
-8 -2.8 1.7241
-7.8 -2.8 1.3392
-7.6 -2.8 0.7255
-7.4 -2.8 0.7548
-7.2 -2.8 1.4075
-7 -2.8 1.7909
-6.8 -2.8 1.3661
-6.6 -2.8 0.7007
-6.4 -2.8 0.7066
-6.2 -2.8 1.3999
-6 -2.8 1.8742
-5.8 -2.8 1.5215
-5.6 -2.8 0.835
-5.4 -2.8 0.7192
-5.2 -2.8 1.2741
-5 -2.8 1.711
-4.8 -2.8 1.4706
-4.6 -2.8 0.9693
-4.4 -2.8 0.9577
-4.2 -2.8 1.4309
-4 -2.8 1.6447
-3.8 -2.8 1.2132
-3.6 -2.8 0.7185
-3.4 -2.8 0.9233
-3.2 -2.8 1.6545
-3 -2.8 1.9483
-2.8 -2.8 1.3329
-2.6 -2.8 0.5234
-2.4 -2.8 0.5377
-2.2 -2.8 1.3707
-2 -2.8 1.9893
-1.8 -2.8 1.6589
-1.6 -2.8 0.8495
-1.4 -2.8 0.5608
-1.2 -2.8 1.0249
-1 -2.8 1.5134
-0.8 -2.8 1.4103
-0.6 -2.8 1.0091
-0.4 -2.8 0.9735
-0.2 -2.8 1.3166
0 -2.8 1.3961
0.2 -2.8 0.9263
0.4 -2.8 0.5066
0.6 -2.8 0.8258
0.8 -2.8 1.6111
1 -2.8 1.8546
1.2 -2.8 1.127
1.4 -2.8 0.2323
1.6 -2.8 0.2484
1.8 -2.8 1.1567
2 -2.8 1.8544
2.2 -2.8 1.5421
2.4 -2.8 0.6804
2.6 -2.8 0.3165
2.8 -2.8 0.7419
3 -2.8 1.2518
3.2 -2.8 1.2042
3.4 -2.8 0.8451
3.6 -2.8 0.8104
3.8 -2.8 1.1225
4 -2.8 1.1712
4.2 -2.8 0.6951
4.4 -2.8 0.2929
4.6 -2.8 0.6355
4.8 -2.8 1.4358
5 -2.8 1.6857
5.2 -2.8 0.9644
5.4 -2.8 0.0783
5.6 -2.8 0.0982
5.8 -2.8 0.9998
6 -2.8 1.6876
6.2 -2.8 1.3811
6.4 -2.8 0.5525
6.6 -2.8 0.2367
6.8 -2.8 0.6933
7 -2.8 1.1929
7.2 -2.8 1.1024
7.4 -2.8 0.71
7.6 -2.8 0.6938
7.8 -2.8 1.0791
8 -2.8 1.2099
8.2 -2.8 0.7637
8.4 -2.8 0.3165
8.6 -2.8 0.5796
8.8 -2.8 1.3415
9 -2.8 1.6423
9.2 -2.8 1.0366
9.4 -2.8 0.2476
9.6 -2.8 0.2711
9.8 -2.8 1.0818
10 -2.8 1.6644
-10 -2.6 0.2424
-9.8 -2.6 0.1707
-9.6 -2.6 0.2804
-9.4 -2.6 0.5291
-9.2 -2.6 0.7196
-9 -2.6 0.6611
-8.8 -2.6 0.3875
-8.6 -2.6 0.1635
-8.4 -2.6 0.2218
-8.2 -2.6 0.5086
-8 -2.6 0.7389
-7.8 -2.6 0.7062
-7.6 -2.6 0.4907
-7.4 -2.6 0.3388
-7.2 -2.6 0.3813
-7 -2.6 0.5281
-6.8 -2.6 0.6228
-6.6 -2.6 0.6256
-6.4 -2.6 0.6052
-6.2 -2.6 0.6026
-6 -2.6 0.5852
-5.8 -2.6 0.5378
-5.6 -2.6 0.5241
-5.4 -2.6 0.6042
-5.2 -2.6 0.7239
-5 -2.6 0.7574
-4.8 -2.6 0.6688
-4.6 -2.6 0.5732
-4.4 -2.6 0.5967
-4.2 -2.6 0.7119
-4 -2.6 0.7739
-3.8 -2.6 0.7156
-3.6 -2.6 0.6398
-3.4 -2.6 0.678
-3.2 -2.6 0.8027
-3 -2.6 0.8521
-2.8 -2.6 0.7457
-2.6 -2.6 0.6054
-2.4 -2.6 0.614
-2.2 -2.6 0.7846
-2 -2.6 0.9374
-1.8 -2.6 0.9115
-1.6 -2.6 0.7474
-1.4 -2.6 0.6225
-1.2 -2.6 0.6444
-1 -2.6 0.7593
-0.8 -2.6 0.8558
-0.6 -2.6 0.8886
-0.4 -2.6 0.8712
-0.2 -2.6 0.8033
0 -2.6 0.6827
0.2 -2.6 0.5822
0.4 -2.6 0.6272
0.6 -2.6 0.8383
0.8 -2.6 1.0367
1 -2.6 0.9935
1.2 -2.6 0.6978
1.4 -2.6 0.418
1.6 -2.6 0.4386
1.8 -2.6 0.7487
2 -2.6 1.0417
2.2 -2.6 1.0339
2.4 -2.6 0.7464
2.6 -2.6 0.4524
2.8 -2.6 0.3883
3 -2.6 0.5569
3.2 -2.6 0.7883
3.4 -2.6 0.9166
3.6 -2.6 0.8728
3.8 -2.6 0.6768
4 -2.6 0.4272
4.2 -2.6 0.2925
4.4 -2.6 0.4123
4.6 -2.6 0.734
4.8 -2.6 0.9826
5 -2.6 0.889
5.2 -2.6 0.4855
5.4 -2.6 0.1259
5.6 -2.6 0.1506
5.8 -2.6 0.5337
6 -2.6 0.9013
6.2 -2.6 0.9094
6.4 -2.6 0.5721
6.6 -2.6 0.2084
6.8 -2.6 0.11
7 -2.6 0.2999
7.2 -2.6 0.5829
7.4 -2.6 0.7496
7.6 -2.6 0.7067
7.8 -2.6 0.4842
8 -2.6 0.2094
8.2 -2.6 0.0707
8.4 -2.6 0.2056
8.6 -2.6 0.5461
8.8 -2.6 0.8074
9 -2.6 0.7227
9.2 -2.6 0.331
9.4 -2.6 -0.0158
9.6 -2.6 0.0126
9.8 -2.6 0.3847
10 -2.6 0.7384
-10 -2.4 0.1664
-9.8 -2.4 0.0864
-9.6 -2.4 0.2601
-9.4 -2.4 0.5882
-9.2 -2.4 0.7973
-9 -2.4 0.665
-8.8 -2.4 0.2703
-8.6 -2.4 -0.0326
-8.4 -2.4 0.05
-8.2 -2.4 0.4423
-8 -2.4 0.7667
-7.8 -2.4 0.728
-7.6 -2.4 0.3968
-7.4 -2.4 0.1024
-7.2 -2.4 0.0864
-7 -2.4 0.3048
-6.8 -2.4 0.5404
-6.6 -2.4 0.6323
-6.4 -2.4 0.566
-6.2 -2.4 0.4097
-6 -2.4 0.2497
-5.8 -2.4 0.1853
-5.6 -2.4 0.2946
-5.4 -2.4 0.5357
-5.2 -2.4 0.7185
-5 -2.4 0.6593
-4.8 -2.4 0.3929
-4.6 -2.4 0.1782
-4.4 -2.4 0.2401
-4.2 -2.4 0.522
-4 -2.4 0.7433
-3.8 -2.4 0.7056
-3.6 -2.4 0.4937
-3.4 -2.4 0.3511
-3.2 -2.4 0.4008
-3 -2.4 0.5464
-2.8 -2.4 0.6328
-2.6 -2.4 0.6274
-2.4 -2.4 0.606
-2.2 -2.4 0.6106
-2 -2.4 0.6024
-1.8 -2.4 0.5581
-1.6 -2.4 0.5388
-1.4 -2.4 0.6092
-1.2 -2.4 0.7235
-1 -2.4 0.7603
-0.8 -2.4 0.6808
-0.6 -2.4 0.592
-0.4 -2.4 0.6139
-0.2 -2.4 0.7202
0 -2.4 0.7735
0.2 -2.4 0.7139
0.4 -2.4 0.645
0.6 -2.4 0.692
0.8 -2.4 0.8194
1 -2.4 0.8627
1.2 -2.4 0.7463
1.4 -2.4 0.6004
1.6 -2.4 0.612
1.8 -2.4 0.7914
2 -2.4 0.9505
2.2 -2.4 0.9227
2.4 -2.4 0.7495
2.6 -2.4 0.6159
2.8 -2.4 0.6363
3 -2.4 0.7579
3.2 -2.4 0.8628
3.4 -2.4 0.8981
3.6 -2.4 0.8745
3.8 -2.4 0.7967
4 -2.4 0.6706
4.2 -2.4 0.5731
4.4 -2.4 0.6266
4.6 -2.4 0.8438
4.8 -2.4 1.0402
5 -2.4 0.9881
5.2 -2.4 0.684
5.4 -2.4 0.4031
5.6 -2.4 0.4304
5.8 -2.4 0.7487
6 -2.4 1.0439
6.2 -2.4 1.0302
6.4 -2.4 0.7333
6.6 -2.4 0.4344
6.8 -2.4 0.3738
7 -2.4 0.5509
7.2 -2.4 0.7881
7.4 -2.4 0.9144
7.6 -2.4 0.8622
7.8 -2.4 0.6587
8 -2.4 0.4088
8.2 -2.4 0.2811
8.4 -2.4 0.409
8.6 -2.4 0.7328
8.8 -2.4 0.9756
9 -2.4 0.8734
9.2 -2.4 0.466
9.4 -2.4 0.1107
9.6 -2.4 0.1442
9.8 -2.4 0.5329
10 -2.4 0.8983
-10 -2.2 1.309
-9.8 -2.2 0.9076
-9.6 -2.2 0.5447
-9.4 -2.2 0.8601
-9.2 -2.2 1.5835
-9 -2.2 1.7584
-8.8 -2.2 1.0142
-8.6 -2.2 0.1695
-8.4 -2.2 0.2608
-8.2 -2.2 1.2065
-8 -2.2 1.8722
-7.8 -2.2 1.4857
-7.6 -2.2 0.5708
-7.4 -2.2 0.2203
-7.2 -2.2 0.7154
-7 -2.2 1.2935
-6.8 -2.2 1.256
-6.6 -2.2 0.8416
-6.4 -2.2 0.734
-6.2 -2.2 1.0182
-6 -2.2 1.1084
-5.8 -2.2 0.7091
-5.6 -2.2 0.3556
-5.4 -2.2 0.6796
-5.2 -2.2 1.4117
-5 -2.2 1.6032
-4.8 -2.2 0.8836
-4.6 -2.2 0.0585
-4.4 -2.2 0.1483
-4.2 -2.2 1.0715
-4 -2.2 1.717
-3.8 -2.2 1.3427
-3.6 -2.2 0.4798
-3.4 -2.2 0.1927
-3.2 -2.2 0.7171
-3 -2.2 1.2674
-2.8 -2.2 1.1701
-2.6 -2.2 0.7223
-2.4 -2.2 0.6516
-2.2 -2.2 1.0305
-2 -2.2 1.2082
-1.8 -2.2 0.8226
-1.6 -2.2 0.3996
-1.4 -2.2 0.6329
-1.2 -2.2 1.3394
-1 -2.2 1.6082
-0.8 -2.2 1.0211
-0.6 -2.2 0.2844
-0.4 -2.2 0.3495
-0.2 -2.2 1.1572
0 -2.2 1.6977
0.2 -2.2 1.3271
0.4 -2.2 0.588
0.6 -2.2 0.4548
0.8 -2.2 1.0425
1 -2.2 1.5149
1.2 -2.2 1.2643
1.4 -2.2 0.7197
1.6 -2.2 0.6978
1.8 -2.2 1.2411
2 -2.2 1.5702
2.2 -2.2 1.2002
2.4 -2.2 0.6436
2.6 -2.2 0.7044
2.8 -2.2 1.3449
3 -2.2 1.7138
3.2 -2.2 1.3151
3.4 -2.2 0.7015
3.6 -2.2 0.7212
3.8 -2.2 1.3497
4 -2.2 1.7229
4.2 -2.2 1.334
4.4 -2.2 0.741
4.6 -2.2 0.7967
4.8 -2.2 1.4576
5 -2.2 1.8228
5.2 -2.2 1.3681
5.4 -2.2 0.6856
5.6 -2.2 0.7007
5.8 -2.2 1.4201
6 -2.2 1.9136
6.2 -2.2 1.5551
6.4 -2.2 0.8414
6.6 -2.2 0.6992
6.8 -2.2 1.2499
7 -2.2 1.7067
7.2 -2.2 1.4916
7.4 -2.2 0.9976
7.6 -2.2 0.9676
7.8 -2.2 1.4112
8 -2.2 1.6082
8.2 -2.2 1.1859
8.4 -2.2 0.7167
8.6 -2.2 0.9397
8.8 -2.2 1.6648
9 -2.2 1.9321
9.2 -2.2 1.2916
9.4 -2.2 0.4788
9.6 -2.2 0.513
9.8 -2.2 1.3706
10 -2.2 1.9959
-10 -2 2.1622
-9.8 -2 1.5723
-9.6 -2 0.8061
-9.4 -2 1.0281
-9.2 -2 2.0467
-9 -2 2.476
-8.8 -2 1.6202
-8.6 -2 0.5068
-8.4 -2 0.5863
-8.2 -2 1.7964
-8 -2 2.6057
-7.8 -2 2.0063
-7.6 -2 0.803
-7.4 -2 0.5048
-7.2 -2 1.352
-7 -2 2.1159
-6.8 -2 1.8369
-6.6 -2 1.0636
-6.4 -2 0.949
-6.2 -2 1.5724
-6 -2 1.8791
-5.8 -2 1.2829
-5.6 -2 0.5987
-5.4 -2 0.9142
-5.2 -2 1.9587
-5 -2 2.3286
-4.8 -2 1.3797
-4.6 -2 0.2128
-4.4 -2 0.3129
-4.2 -2 1.5908
-4 -2 2.4552
-3.8 -2 1.8575
-3.6 -2 0.6093
-3.4 -2 0.2617
-3.2 -2 1.0938
-3 -2 1.8819
-2.8 -2 1.6411
-2.6 -2 0.8914
-2.4 -2 0.7765
-2.2 -2 1.3883
-2 -2 1.6884
-1.8 -2 1.0951
-1.6 -2 0.4168
-1.4 -2 0.7364
-1.2 -2 1.7887
-1 -2 2.1787
-0.8 -2 1.2601
-0.6 -2 0.1159
-0.4 -2 0.2127
-0.2 -2 1.4633
0 -2 2.3044
0.2 -2 1.7201
0.4 -2 0.5288
0.6 -2 0.2493
0.8 -2 1.1112
1 -2 1.8676
1.2 -2 1.5623
1.4 -2 0.7777
1.6 -2 0.7029
1.8 -2 1.4145
2 -2 1.8046
2.2 -2 1.2229
2.4 -2 0.4701
2.6 -2 0.6953
2.8 -2 1.7229
3 -2 2.1947
3.2 -2 1.4125
3.4 -2 0.3566
3.6 -2 0.4244
3.8 -2 1.5546
4 -2 2.289
4.2 -2 1.7111
4.4 -2 0.6482
4.6 -2 0.5244
4.8 -2 1.4469
5 -2 2.1201
5.2 -2 1.6579
5.4 -2 0.7771
5.6 -2 0.755
5.8 -2 1.6344
6 -2 2.1752
6.2 -2 1.6046
6.4 -2 0.7132
6.6 -2 0.7643
6.8 -2 1.7284
7 -2 2.3044
7.2 -2 1.712
7.4 -2 0.7761
