-0.00304874	28.7926	1.1035	0.6
-0.00289171	28.5065	1.108	0.6
-0.0027337	28.2812	1.1125	0.6
-0.00257475	28.2347	1.117	0.6
-0.00241484	28.0058	1.1215	0.6
-0.00225386	27.802	1.126	0.6
-0.00209169	27.5624	1.1305	0.6
-0.00192824	27.1475	1.135	0.6
-0.00176354	27.2048	1.1395	0.6
-0.00159762	27.2048	1.144	0.6
-0.00143055	26.8757	1.1485	0.6
-0.00126242	26.8221	1.153	0.6
-0.00109334	26.5074	1.1575	0.6
-0.000923249	26.3393	1.162	0.6
-0.000752	26.0031	1.1665	0.6
-0.00057947	25.9852	1.171	0.6
-0.000405724	25.9244	1.1755	0.6
-0.000230896	25.624	1.18	0.6
-5.50592e-05	25.3093	1.1845	0.6
0.000121833	25.3558	1.189	0.6
0.000299845	25.2306	1.1935	0.6
0.000479081	24.9803	1.198	0.6
0.000659672	24.8981	1.2025	0.6
0.000841674	24.7979	1.207	0.6
0.00102485	24.3187	1.2115	0.6
0.00120891	24.4224	1.216	0.6
0.00139383	24.1828	1.2205	0.6
0.00157991	24.1113	1.225	0.6
0.00176736	23.8788	1.2295	0.6
0.00195614	23.793	1.234	0.6
0.00214613	23.6034	1.2385	0.6
0.00233723	23.5748	1.243	0.6
0.00252941	23.2387	1.2475	0.6
0.00272266	23.2708	1.252	0.6
0.00291706	23.0849	1.2565	0.6
0.00311271	22.9311	1.261	0.6
0.0033096	22.8024	1.2655	0.6
0.00350772	22.7487	1.27	0.6
0.00370703	22.577	1.2745	0.6
0.00390747	22.3088	1.279	0.6
0.00410902	22.2373	1.2835	0.6
0.00431184	22.0799	1.288	0.6
0.00451611	22.0156	1.2925	0.6
0.00472168	21.8153	1.297	0.6
0.00492825	21.776	1.3015	0.6
0.00513584	21.5507	1.306	0.6
0.00534472	21.472	1.3105	0.6
0.00555501	21.4219	1.315	0.6
0.00576643	21.2216	1.3195	0.6
0.00597885	20.9177	1.324	0.6
0.00619263	20.9033	1.3285	0.6
0.0064081	20.839	1.333	0.6
0.00662475	20.721	1.3375	0.6
0.00684193	20.5207	1.342	0.6
0.00706009	20.5851	1.3465	0.6
0.00728011	20.4206	1.351	0.6
0.00750186	20.2346	1.3555	0.6
0.0077245	20.0844	1.36	0.6
0.00794797	19.9449	1.3645	0.6
0.00817291	19.8662	1.369	0.6
0.00839944	19.8877	1.3735	0.6
0.00862716	19.8019	1.378	0.6
0.00885593	19.7875	1.3825	0.6
0.00908597	19.4907	1.387	0.6
0.00931739	19.269	1.3915	0.6
0.00955016	19.3155	1.396	0.6
0.00978422	19.2332	1.4005	0.6
0.0100195	19.083	1.405	0.6
0.0102559	18.7898	1.4095	0.6
0.0104937	18.8112	1.414	0.6
0.0107328	18.7826	1.4185	0.6
0.0109732	18.543	1.423	0.6
0.0112148	18.5609	1.4275	0.6
0.0114578	18.3821	1.432	0.6
0.0117021	18.3821	1.4365	0.6
0.0119477	18.2033	1.441	0.6
0.0121946	18.1746	1.4455	0.6
0.0124428	18.0852	1.45	0.6
0.0126923	18.1282	1.4545	0.6
0.0129433	17.7383	1.459	0.6
0.0131956	17.7097	1.4635	0.6
