Identifier	matchCounts
ENSMUST00000160214	0
ENSMUST00000027247	895
ENSMUST00000193489	318
ENSMUST00000194552	736
ENSMUST00000193073	557
ENSMUST00000194994	40
ENSMUST00000195455	0
ENSMUST00000173050	0
ENSMUST00000056815	0
ENSMUST00000172825	0
ENSMUST00000086535	1221
ENSMUST00000194746	1163
ENSMUST00000178079	1155
ENSMUST00000179954	1155
ENSMUST00000195123	1154
ENSMUST00000191855	822
ENSMUST00000054462	299
ENSMUST00000192099	86
ENSMUST00000192531	243
ENSMUST00000193823	192
ENSMUST00000195854	31
ENSMUST00000191698	0
ENSMUST00000161515	610
ENSMUST00000003219	610
ENSMUST00000160145	487
ENSMUST00000195567	140
ENSMUST00000062525	1490
ENSMUST00000195136	727
ENSMUST00000153381	200
ENSMUST00000195705	178
ENSMUST00000053355	0
ENSMUST00000151913	0
ENSMUST00000126760	0
ENSMUST00000171319	0
ENSMUST00000168431	6001
ENSMUST00000163854	6036
ENSMUST00000193661	152
ENSMUST00000191761	1670
ENSMUST00000193682	5945
ENSMUST00000195860	5313
ENSMUST00000195259	5266
ENSMUST00000195636	6080
ENSMUST00000192509	5390
ENSMUST00000193514	326
ENSMUST00000194163	144
ENSMUST00000195356	173
ENSMUST00000192355	484
ENSMUST00000191964	467
ENSMUST00000191865	776
ENSMUST00000192194	115
ENSMUST00000192884	612
ENSMUST00000191657	959
ENSMUST00000193054	0
ENSMUST00000191671	0
ENSMUST00000027243	0
ENSMUST00000195770	0
ENSMUST00000194913	0
ENSMUST00000193969	0
ENSMUST00000027241	409
ENSMUST00000114795	408
ENSMUST00000195402	6
ENSMUST00000191850	1
ENSMUST00000192551	0
ENSMUST00000095020	1
ENSMUST00000194296	1
ENSMUST00000193388	0
ENSMUST00000174335	194
ENSMUST00000173881	81
ENSMUST00000097772	459
ENSMUST00000173514	382
ENSMUST00000053043	459
ENSMUST00000167723	52
ENSMUST00000193391	52
ENSMUST00000193793	51
ENSMUST00000087983	68
ENSMUST00000195684	68
ENSMUST00000108044	101
ENSMUST00000027237	17
ENSMUST00000163057	6
ENSMUST00000159724	4
ENSMUST00000160468	3
ENSMUST00000027233	0
ENSMUST00000192849	0
ENSMUST00000193371	0
ENSMUST00000192454	0
ENSMUST00000192078	0
ENSMUST00000027231	0
ENSMUST00000192345	0
ENSMUST00000192294	0
ENSMUST00000039672	79
ENSMUST00000131390	79
ENSMUST00000144385	9
ENSMUST00000114765	0
ENSMUST00000191992	0
ENSMUST00000191831	0
ENSMUST00000054883	1
ENSMUST00000057208	423
ENSMUST00000185376	285
ENSMUST00000185523	316
ENSMUST00000188174	102
ENSMUST00000187414	212
ENSMUST00000201108	344
ENSMUST00000202358	209
ENSMUST00000188621	0
ENSMUST00000179766	0
ENSMUST00000179655	0
ENSMUST00000187998	0
ENSMUST00000114761	0
ENSMUST00000095014	846
ENSMUST00000186694	837
ENSMUST00000188598	121
ENSMUST00000188728	122
ENSMUST00000190427	24
ENSMUST00000187525	69
ENSMUST00000187872	80
ENSMUST00000189010	50
ENSMUST00000010434	300
ENSMUST00000008280	545
ENSMUST00000185893	476
ENSMUST00000187357	132
ENSMUST00000187435	12
ENSMUST00000136648	10
ENSMUST00000086421	358
ENSMUST00000124817	4
ENSMUST00000202540	53
ENSMUST00000114744	110
ENSMUST00000194710	0
ENSMUST00000193169	7
ENSMUST00000027217	0
ENSMUST00000126008	2537
ENSMUST00000076997	2443
ENSMUST00000139451	746
ENSMUST00000136179	521
ENSMUST00000153317	264
ENSMUST00000134860	493
ENSMUST00000136704	472
ENSMUST00000128261	471
ENSMUST00000185579	42
ENSMUST00000087933	1502
ENSMUST00000190401	244
ENSMUST00000186028	242
ENSMUST00000188313	1501
